snapshot_date;vendor_code;vendor_name;vendor_grade;town;province;postcode;comm_pct;active_flag
01/02/2017;ZAV00521;Table Reef Wholesale;GOLD;Cape Town;Western Cape;8000;12.0;Y
01/02/2017;ZAV00522;Amber Springs Retail;PLATINUM;Sandton;Gauteng;2196;9.5;Y
01/02/2017;ZAV00523;Vaal Crest Supplies;GOLD;Pretoria;Gauteng;1;12.0;Y
01/02/2017;ZAV00524;Silver Fields CC;BRONZE;Polokwane;Limpopo;700;18.0;Y
01/02/2017;ZAV00525;Amber Reef Supplies;GOLD;Kimberley;Northern Cape;8300;12.0;Y
01/02/2017;ZAV00526;Table Trading;GOLD;East London;Eastern Cape;5200;12.0;Y
01/02/2017;ZAV00527;Karoo Peak Supplies;SILVER;Cape Town;Western Cape;8000;15.0;Y
01/02/2017;ZAV00528;Silver Crest;GOLD;Soweto;Gauteng;1804;12.0;Y
01/02/2017;ZAV00529;Umhlanga Wharf Wholesale;BRONZE;Stellenbosch;Western Cape;7600;18.0;Y
01/02/2017;ZAV00530;Amber Ridge;SILVER;Centurion;Gauteng;157;15.0;Y
01/02/2017;ZAV00531;Cape Bay;GOLD;Stellenbosch;Western Cape;7600;12.0;Y
01/02/2017;ZAV00532;Drakensberg Springs (Pty) Ltd;BRONZE;Rustenburg;North West;300;18.0;Y
01/02/2017;ZAV00533;Umhlanga Vale (Pty) Ltd;BRONZE;Cape Town;Western Cape;8000;18.0;Y
01/02/2017;ZAV00534;Cape Peak;BRONZE;Cape Town;Western Cape;8000;18.0;Y
01/02/2017;ZAV00535;Boland Trading Retail;BRONZE;Pietermaritzburg;KwaZulu-Natal;3201;18.0;Y
01/02/2017;ZAV00536;Zulu Grove;GOLD;Johannesburg;Gauteng;2000;12.0;Y
01/02/2017;ZAV00537;Umhlanga Bay Distribution;GOLD;Rustenburg;North West;300;12.0;Y
01/02/2017;ZAV00538;Highveld Peak Group;BRONZE;Rustenburg;North West;300;18.0;Y
01/02/2017;ZAV00539;Table Bay CC;BRONZE;Stellenbosch;Western Cape;7600;18.0;Y
01/02/2017;ZAV00540;Tugela Springs (Pty) Ltd;SILVER;Sandton;Gauteng;2196;15.0;Y
01/02/2017;ZAV00541;Umhlanga Springs Supplies;SILVER;Pretoria;Gauteng;1;15.0;Y
01/02/2017;ZAV00542;Boland Junction Distribution;BRONZE;Cape Town;Western Cape;8000;18.0;Y
01/02/2017;ZAV00543;Vaal Junction;BRONZE;Stellenbosch;Western Cape;7600;18.0;Y
01/02/2017;ZAV00544;Highveld Ridge;GOLD;Bloemfontein;Free State;9300;12.0;Y
01/02/2017;ZAV00545;Tugela Peak Wholesale;BRONZE;Rustenburg;North West;300;18.0;Y
01/02/2017;ZAV00546;Highveld Peak Retail;BRONZE;Polokwane;Limpopo;700;18.0;Y
01/02/2017;ZAV00547;Vaal Reef Distribution;BRONZE;Stellenbosch;Western Cape;7600;18.0;Y
01/02/2017;ZAV00548;Zulu Fields;GOLD;Nelspruit;Mpumalanga;1200;12.0;Y
01/02/2017;ZAV00549;Silver Crest Supplies;BRONZE;Durban;KwaZulu-Natal;4000;18.0;Y
01/02/2017;ZAV00550;Cape Crest;PLATINUM;Johannesburg;Gauteng;2000;9.5;Y
01/02/2017;ZAV00551;Cape Wharf Trading;GOLD;Soweto;Gauteng;1804;12.0;Y
01/02/2017;ZAV00552;Vaal Trading CC;PLATINUM;East London;Eastern Cape;5200;9.5;Y
01/02/2017;ZAV00553;Highveld Wharf Wholesale;SILVER;Centurion;Gauteng;157;15.0;N
01/02/2017;ZAV00554;Vaal Peak (Pty) Ltd;BRONZE;Cape Town;Western Cape;8000;18.0;Y
01/02/2017;ZAV00555;Drakensberg Crest Wholesale;BRONZE;Cape Town;Western Cape;8000;18.0;Y
01/02/2017;ZAV00556;Amber Point Distribution;PLATINUM;Bloemfontein;Free State;9300;9.5;Y
01/02/2017;ZAV00557;Zulu Grove CC;BRONZE;Durban;KwaZulu-Natal;4000;18.0;Y
01/02/2017;ZAV00558;Kalahari Ridge Distribution;SILVER;Centurion;Gauteng;157;15.0;Y
01/02/2017;ZAV00559;Table Wharf (Pty) Ltd;BRONZE;Durban;KwaZulu-Natal;4000;18.0;N
01/02/2017;ZAV00560;Tugela Point;SILVER;Soweto;Gauteng;1804;15.0;Y
01/02/2017;ZAV00561;Cape Reef;SILVER;Pietermaritzburg;KwaZulu-Natal;3201;15.0;Y
01/02/2017;ZAV00562;Highveld Fields;BRONZE;Rustenburg;North West;300;18.0;Y
01/02/2017;ZAV00563;Vaal Ridge CC;SILVER;Soweto;Gauteng;1804;15.0;Y
01/02/2017;ZAV00564;Highveld Springs Retail;BRONZE;Kimberley;Northern Cape;8300;18.0;Y
01/02/2017;ZAV00565;Drakensberg Springs CC;BRONZE;Pietermaritzburg;KwaZulu-Natal;3201;18.0;Y
01/02/2017;ZAV00566;Kalahari Point;BRONZE;Durban;KwaZulu-Natal;4000;18.0;Y
01/02/2017;ZAV00567;Zulu Junction Enterprises;SILVER;Kimberley;Northern Cape;8300;15.0;Y
01/02/2017;ZAV00568;Drakensberg Bay;BRONZE;Kimberley;Northern Cape;8300;18.0;Y
01/02/2017;ZAV00569;Tugela Peak Trading;BRONZE;Johannesburg;Gauteng;2000;18.0;Y
01/02/2017;ZAV00570;Highveld Reef Supplies;SILVER;Port Elizabeth;Eastern Cape;6000;15.0;Y
01/02/2017;ZAV00571;Protea Peak Trading;SILVER;Polokwane;Limpopo;700;15.0;Y
01/02/2017;ZAV00572;Highveld Grove;PLATINUM;Johannesburg;Gauteng;2000;9.5;Y
01/02/2017;ZAV00573;Highveld Springs Distribution;BRONZE;Soweto;Gauteng;1804;18.0;Y
01/02/2017;ZAV00574;Tugela Point Wholesale;SILVER;East London;Eastern Cape;5200;15.0;Y
01/02/2017;ZAV00575;Highveld Junction CC;BRONZE;Port Elizabeth;Eastern Cape;6000;18.0;Y
01/02/2017;ZAV00576;Drakensberg Wharf;SILVER;Centurion;Gauteng;157;15.0;Y
01/02/2017;ZAV00577;Boland Wharf Trading;BRONZE;Soweto;Gauteng;1804;18.0;Y
01/02/2017;ZAV00578;Protea Hollow (Pty) Ltd;BRONZE;Cape Town;Western Cape;8000;18.0;Y
01/02/2017;ZAV00579;Amber Peak;BRONZE;Polokwane;Limpopo;700;18.0;Y
01/02/2017;ZAV00580;Vaal Reef Enterprises;BRONZE;Polokwane;Limpopo;700;18.0;Y
01/02/2017;ZAV00581;Drakensberg Crest;BRONZE;Centurion;Gauteng;157;18.0;Y
01/02/2017;ZAV00582;Drakensberg Junction;SILVER;Pietermaritzburg;KwaZulu-Natal;3201;15.0;Y
01/02/2017;ZAV00583;Table Peak;BRONZE;Soweto;Gauteng;1804;18.0;Y
01/02/2017;ZAV00584;Amber Wharf;BRONZE;Rustenburg;North West;300;18.0;Y
01/02/2017;ZAV00585;Kalahari Reef;BRONZE;Johannesburg;Gauteng;2000;18.0;Y
01/02/2017;ZAV00586;Vaal Wharf Trading;SILVER;Centurion;Gauteng;157;15.0;Y
01/02/2017;ZAV00587;Kalahari Peak Distribution;SILVER;East London;Eastern Cape;5200;15.0;Y
01/02/2017;ZAV00588;Drakensberg Point Supplies;GOLD;Rustenburg;North West;300;12.0;Y
01/02/2017;ZAV00589;Table Trading;BRONZE;Pietermaritzburg;KwaZulu-Natal;3201;18.0;Y
01/02/2017;ZAV00590;Karoo Bay Supplies;BRONZE;Johannesburg;Gauteng;2000;18.0;Y
01/02/2017;ZAV00591;Tugela Wharf;SILVER;Sandton;Gauteng;2196;15.0;Y
01/02/2017;ZAV00592;Protea Junction Group;BRONZE;Johannesburg;Gauteng;2000;18.0;Y
01/02/2017;ZAV00593;Cape Trading Group;BRONZE;Soweto;Gauteng;1804;18.0;Y
01/02/2017;ZAV00594;Table Junction Trading;SILVER;Cape Town;Western Cape;8000;15.0;Y
01/02/2017;ZAV00595;Tugela Point;BRONZE;Rustenburg;North West;300;18.0;Y
01/02/2017;ZAV00596;Kalahari Wharf Supplies;BRONZE;Rustenburg;North West;300;18.0;Y
01/02/2017;ZAV00597;Tugela Wharf;BRONZE;Stellenbosch;Western Cape;7600;18.0;Y
01/02/2017;ZAV00598;Boland Peak;BRONZE;Rustenburg;North West;300;18.0;Y
01/02/2017;ZAV00599;Vaal Wharf Trading;GOLD;Nelspruit;Mpumalanga;1200;12.0;Y
01/02/2017;ZAV00600;Cape Trading;BRONZE;Bloemfontein;Free State;9300;18.0;Y
01/02/2017;ZAV00601;Amber Fields Enterprises;BRONZE;Pietermaritzburg;KwaZulu-Natal;3201;18.0;Y
01/02/2017;ZAV00602;Silver Crest Wholesale;BRONZE;Cape Town;Western Cape;8000;18.0;Y
01/02/2017;ZAV00603;Table Trading Distribution;BRONZE;Port Elizabeth;Eastern Cape;6000;18.0;N
01/02/2017;ZAV00604;Zulu Peak;SILVER;Johannesburg;Gauteng;2000;15.0;Y
01/02/2017;ZAV00605;Amber Fields (Pty) Ltd;SILVER;Kimberley;Northern Cape;8300;15.0;Y
01/02/2017;ZAV00606;Protea Trading;SILVER;Centurion;Gauteng;157;15.0;Y
01/02/2017;ZAV00607;Highveld Wharf Enterprises;GOLD;Bloemfontein;Free State;9300;12.0;Y
01/02/2017;ZAV00608;Drakensberg Crest;SILVER;Nelspruit;Mpumalanga;1200;15.0;Y
01/02/2017;ZAV00609;Table Wharf Group;PLATINUM;Centurion;Gauteng;157;9.5;Y
01/02/2017;ZAV00610;Tugela Junction (Pty) Ltd;BRONZE;Pretoria;Gauteng;1;18.0;Y
01/02/2017;ZAV00611;Highveld Point Group;PLATINUM;Cape Town;Western Cape;8000;9.5;Y
01/02/2017;ZAV00612;Amber Hollow;BRONZE;Johannesburg;Gauteng;2000;18.0;Y
01/02/2017;ZAV00613;Umhlanga Trading Enterprises;SILVER;Johannesburg;Gauteng;2000;15.0;Y
01/02/2017;ZAV00614;Highveld Junction CC;GOLD;Rustenburg;North West;300;12.0;Y
01/02/2017;ZAV00615;Vaal Hollow;BRONZE;Bloemfontein;Free State;9300;18.0;Y
01/02/2017;ZAV00616;Karoo Crest;BRONZE;Bloemfontein;Free State;9300;18.0;Y
01/02/2017;ZAV00617;Protea Trading Enterprises;GOLD;Stellenbosch;Western Cape;7600;12.0;Y
01/02/2017;ZAV00618;Highveld Hollow;BRONZE;Soweto;Gauteng;1804;18.0;Y
01/02/2017;ZAV00619;Vaal Crest Supplies;SILVER;Stellenbosch;Western Cape;7600;15.0;Y
01/02/2017;ZAV00620;Silver Crest CC;SILVER;Centurion;Gauteng;157;15.0;Y
01/02/2017;ZAV00621;Tugela Point;SILVER;Stellenbosch;Western Cape;7600;15.0;Y
01/02/2017;ZAV00622;Protea Junction Group;BRONZE;Pietermaritzburg;KwaZulu-Natal;3201;18.0;Y
01/02/2017;ZAV00623;Karoo Fields (Pty) Ltd;SILVER;Port Elizabeth;Eastern Cape;6000;15.0;Y
01/02/2017;ZAV00624;Karoo Vale;SILVER;Johannesburg;Gauteng;2000;15.0;Y
01/02/2017;ZAV00625;Boland Hollow Group;SILVER;Soweto;Gauteng;1804;15.0;Y
01/02/2017;ZAV00626;Highveld Ridge (Pty) Ltd;SILVER;Kimberley;Northern Cape;8300;15.0;Y
01/02/2017;ZAV00627;Protea Crest Enterprises;BRONZE;Sandton;Gauteng;2196;18.0;Y
01/02/2017;ZAV00628;Umhlanga Hollow;SILVER;Johannesburg;Gauteng;2000;15.0;Y
01/02/2017;ZAV00629;Cape Junction;BRONZE;Pretoria;Gauteng;1;18.0;Y
01/02/2017;ZAV00630;Silver Point Group;PLATINUM;Polokwane;Limpopo;700;9.5;Y
01/02/2017;ZAV00631;Zulu Junction;BRONZE;Rustenburg;North West;300;18.0;Y
01/02/2017;ZAV00632;Vaal Hollow Trading;GOLD;Polokwane;Limpopo;700;12.0;Y
01/02/2017;ZAV00633;Table Bay CC;SILVER;East London;Eastern Cape;5200;15.0;Y
01/02/2017;ZAV00634;Umhlanga Junction;BRONZE;Pretoria;Gauteng;1;18.0;Y
01/02/2017;ZAV00635;Silver Bay CC;SILVER;Polokwane;Limpopo;700;15.0;Y
01/02/2017;ZAV00636;Tugela Peak CC;GOLD;Port Elizabeth;Eastern Cape;6000;12.0;Y
01/02/2017;ZAV00637;Zulu Trading;GOLD;Rustenburg;North West;300;12.0;Y
01/02/2017;ZAV00638;Tugela Grove Enterprises;GOLD;Rustenburg;North West;300;12.0;Y
01/02/2017;ZAV00639;Tugela Trading Wholesale;BRONZE;Port Elizabeth;Eastern Cape;6000;18.0;Y
01/02/2017;ZAV00640;Karoo Ridge (Pty) Ltd;BRONZE;East London;Eastern Cape;5200;18.0;Y
01/02/2017;ZAV00641;Silver Grove Wholesale;BRONZE;Pretoria;Gauteng;1;18.0;Y
01/02/2017;ZAV00642;Karoo Reef Distribution;BRONZE;Pretoria;Gauteng;1;18.0;Y
01/02/2017;ZAV00643;Protea Vale;SILVER;Port Elizabeth;Eastern Cape;6000;15.0;Y
01/02/2017;ZAV00644;Umhlanga Crest Wholesale;BRONZE;Johannesburg;Gauteng;2000;18.0;Y
01/02/2017;ZAV00645;Boland Wharf Retail;SILVER;Nelspruit;Mpumalanga;1200;15.0;Y
01/02/2017;ZAV00646;Table Bay (Pty) Ltd;BRONZE;East London;Eastern Cape;5200;18.0;Y
01/02/2017;ZAV00647;Table Reef Group;BRONZE;Johannesburg;Gauteng;2000;18.0;Y
01/02/2017;ZAV00648;Highveld Vale Retail;SILVER;Stellenbosch;Western Cape;7600;15.0;Y
01/02/2017;ZAV00649;Drakensberg Wharf Enterprises;BRONZE;Stellenbosch;Western Cape;7600;18.0;Y
01/02/2017;ZAV00650;Amber Crest Distribution;BRONZE;Rustenburg;North West;300;18.0;Y
01/02/2017;ZAV00651;Highveld Springs Distribution;BRONZE;Pretoria;Gauteng;1;18.0;Y
01/02/2017;ZAV00652;Table Ridge Supplies;BRONZE;Sandton;Gauteng;2196;18.0;Y
01/02/2017;ZAV00653;Table Hollow Group;BRONZE;Nelspruit;Mpumalanga;1200;18.0;Y
01/02/2017;ZAV00654;Boland Crest CC;BRONZE;Centurion;Gauteng;157;18.0;Y
01/02/2017;ZAV00655;Cape Grove Distribution;BRONZE;Rustenburg;North West;300;18.0;Y
01/02/2017;ZAV00656;Tugela Trading Wholesale;GOLD;Centurion;Gauteng;157;12.0;Y
01/02/2017;ZAV00657;Zulu Junction Supplies;BRONZE;Durban;KwaZulu-Natal;4000;18.0;Y
01/02/2017;ZAV00658;Vaal Springs CC;SILVER;Port Elizabeth;Eastern Cape;6000;15.0;Y
01/02/2017;ZAV00659;Highveld Trading Wholesale;GOLD;Nelspruit;Mpumalanga;1200;12.0;Y
01/02/2017;ZAV00660;Zulu Ridge Supplies;SILVER;Stellenbosch;Western Cape;7600;15.0;Y
01/02/2017;ZAV00661;Vaal Bay;SILVER;Durban;KwaZulu-Natal;4000;15.0;Y
01/02/2017;ZAV00662;Boland Fields Group;SILVER;Sandton;Gauteng;2196;15.0;Y
01/02/2017;ZAV00663;Cape Trading Trading;BRONZE;Soweto;Gauteng;1804;18.0;Y
01/02/2017;ZAV00664;Drakensberg Bay Wholesale;BRONZE;East London;Eastern Cape;5200;18.0;Y
01/02/2017;ZAV00665;Tugela Ridge;BRONZE;Soweto;Gauteng;1804;18.0;Y
01/02/2017;ZAV00666;Highveld Hollow;GOLD;Sandton;Gauteng;2196;12.0;Y
01/02/2017;ZAV00667;Boland Junction;BRONZE;Centurion;Gauteng;157;18.0;Y
01/02/2017;ZAV00668;Boland Ridge;SILVER;Bloemfontein;Free State;9300;15.0;Y
01/02/2017;ZAV00669;Table Vale Group;SILVER;Soweto;Gauteng;1804;15.0;Y
01/02/2017;ZAV00670;Protea Crest;BRONZE;Pietermaritzburg;KwaZulu-Natal;3201;18.0;Y
01/02/2017;ZAV00671;Highveld Peak;BRONZE;Port Elizabeth;Eastern Cape;6000;18.0;Y
01/02/2017;ZAV00672;Umhlanga Fields;SILVER;Polokwane;Limpopo;700;15.0;Y
01/02/2017;ZAV00673;Amber Hollow Group;BRONZE;Johannesburg;Gauteng;2000;18.0;Y
01/02/2017;ZAV00674;Umhlanga Vale Group;BRONZE;Soweto;Gauteng;1804;18.0;Y
01/02/2017;ZAV00675;Boland Hollow Trading;SILVER;Pietermaritzburg;KwaZulu-Natal;3201;15.0;Y
01/02/2017;ZAV00676;Boland Fields Distribution;BRONZE;Kimberley;Northern Cape;8300;18.0;Y
01/02/2017;ZAV00677;Drakensberg Wharf Wholesale;GOLD;Stellenbosch;Western Cape;7600;12.0;Y
01/02/2017;ZAV00678;Silver Bay;SILVER;Cape Town;Western Cape;8000;15.0;Y
01/02/2017;ZAV00679;Vaal Bay;SILVER;Polokwane;Limpopo;700;15.0;Y
01/02/2017;ZAV00680;Umhlanga Fields CC;BRONZE;Bloemfontein;Free State;9300;18.0;Y
01/02/2017;ZAV00681;Vaal Reef (Pty) Ltd;BRONZE;Sandton;Gauteng;2196;18.0;Y
01/02/2017;ZAV00682;Highveld Hollow;SILVER;Stellenbosch;Western Cape;7600;15.0;Y
01/02/2017;ZAV00683;Highveld Fields;BRONZE;Pietermaritzburg;KwaZulu-Natal;3201;18.0;Y
01/02/2017;ZAV00684;Protea Trading;BRONZE;Centurion;Gauteng;157;18.0;Y
01/02/2017;ZAV00685;Kalahari Bay Retail;BRONZE;Pietermaritzburg;KwaZulu-Natal;3201;18.0;Y
01/02/2017;ZAV00686;Umhlanga Springs Distribution;SILVER;Soweto;Gauteng;1804;15.0;Y
01/02/2017;ZAV00687;Table Reef;SILVER;Nelspruit;Mpumalanga;1200;15.0;Y
01/02/2017;ZAV00688;Boland Peak Group;BRONZE;Stellenbosch;Western Cape;7600;18.0;Y
01/02/2017;ZAV00689;Cape Hollow;BRONZE;Durban;KwaZulu-Natal;4000;18.0;Y
01/02/2017;ZAV00690;Kalahari Trading;SILVER;Johannesburg;Gauteng;2000;15.0;Y
01/02/2017;ZAV00691;Umhlanga Point;BRONZE;Bloemfontein;Free State;9300;18.0;Y
01/02/2017;ZAV00692;Karoo Grove;BRONZE;Port Elizabeth;Eastern Cape;6000;18.0;Y
01/02/2017;ZAV00693;Table Ridge Group;BRONZE;Rustenburg;North West;300;18.0;Y
01/02/2017;ZAV00694;Zulu Ridge Supplies;SILVER;Centurion;Gauteng;157;15.0;Y
01/02/2017;ZAV00695;Protea Springs (Pty) Ltd;GOLD;Rustenburg;North West;300;12.0;Y
01/02/2017;ZAV00696;Protea Wharf;SILVER;Durban;KwaZulu-Natal;4000;15.0;Y
01/02/2017;ZAV00697;Highveld Junction (Pty) Ltd;BRONZE;Port Elizabeth;Eastern Cape;6000;18.0;Y
01/02/2017;ZAV00698;Silver Vale Trading;PLATINUM;Pietermaritzburg;KwaZulu-Natal;3201;9.5;Y
01/02/2017;ZAV00699;Boland Crest Group;BRONZE;Johannesburg;Gauteng;2000;18.0;Y
01/02/2017;ZAV00700;Table Vale Retail;BRONZE;Kimberley;Northern Cape;8300;18.0;Y
01/02/2017;ZAV00701;Umhlanga Vale Supplies;BRONZE;Johannesburg;Gauteng;2000;18.0;Y
01/02/2017;ZAV00702;Boland Grove CC;PLATINUM;Kimberley;Northern Cape;8300;9.5;Y
01/02/2017;ZAV00703;Kalahari Wharf;BRONZE;Kimberley;Northern Cape;8300;18.0;Y
01/02/2017;ZAV00704;Vaal Point;BRONZE;Centurion;Gauteng;157;18.0;Y
01/02/2017;ZAV00705;Cape Springs Wholesale;SILVER;East London;Eastern Cape;5200;15.0;Y
01/02/2017;ZAV00706;Umhlanga Junction Wholesale;BRONZE;Centurion;Gauteng;157;18.0;Y
01/02/2017;ZAV00707;Karoo Grove;BRONZE;Kimberley;Northern Cape;8300;18.0;Y
01/02/2017;ZAV00708;Protea Ridge (Pty) Ltd;SILVER;Port Elizabeth;Eastern Cape;6000;15.0;Y
01/02/2017;ZAV00709;Protea Grove Group;GOLD;Centurion;Gauteng;157;12.0;Y
01/02/2017;ZAV00710;Zulu Peak Distribution;PLATINUM;Soweto;Gauteng;1804;9.5;Y
01/02/2017;ZAV00711;Highveld Grove;GOLD;Cape Town;Western Cape;8000;12.0;Y
01/02/2017;ZAV00712;Drakensberg Fields;GOLD;Johannesburg;Gauteng;2000;12.0;Y
01/02/2017;ZAV00713;Drakensberg Junction Supplies;SILVER;East London;Eastern Cape;5200;15.0;Y
01/02/2017;ZAV00714;Vaal Grove Trading;BRONZE;Kimberley;Northern Cape;8300;18.0;Y
01/02/2017;ZAV00715;Amber Grove Enterprises;GOLD;East London;Eastern Cape;5200;12.0;Y
01/02/2017;ZAV00716;Drakensberg Junction CC;GOLD;Soweto;Gauteng;1804;12.0;Y
01/02/2017;ZAV00717;Amber Springs CC;SILVER;East London;Eastern Cape;5200;15.0;Y
01/02/2017;ZAV00718;Kalahari Grove Distribution;PLATINUM;Johannesburg;Gauteng;2000;9.5;Y
01/02/2017;ZAV00719;Karoo Bay Distribution;SILVER;Kimberley;Northern Cape;8300;15.0;Y
01/02/2017;ZAV00720;Boland Point;GOLD;Pietermaritzburg;KwaZulu-Natal;3201;12.0;Y
01/02/2017;ZAV00721;Karoo Hollow Supplies;PLATINUM;Port Elizabeth;Eastern Cape;6000;9.5;Y
01/02/2017;ZAV00722;Kalahari Grove Wholesale;SILVER;Polokwane;Limpopo;700;15.0;Y
01/02/2017;ZAV00723;Kalahari Trading Trading;BRONZE;Kimberley;Northern Cape;8300;18.0;Y
01/02/2017;ZAV00724;Cape Point Trading;BRONZE;Nelspruit;Mpumalanga;1200;18.0;Y
01/02/2017;ZAV00725;Boland Springs Wholesale;SILVER;Stellenbosch;Western Cape;7600;15.0;Y
01/02/2017;ZAV00726;Highveld Reef;SILVER;Pietermaritzburg;KwaZulu-Natal;3201;15.0;Y
01/02/2017;ZAV00727;Tugela Wharf CC;SILVER;Sandton;Gauteng;2196;15.0;Y
01/02/2017;ZAV00728;Cape Hollow Supplies;BRONZE;Sandton;Gauteng;2196;18.0;Y
01/02/2017;ZAV00729;Kalahari Bay;GOLD;East London;Eastern Cape;5200;12.0;Y
01/02/2017;ZAV00730;Cape Peak;SILVER;Soweto;Gauteng;1804;15.0;Y
01/02/2017;ZAV00731;Tugela Reef (Pty) Ltd;SILVER;Nelspruit;Mpumalanga;1200;15.0;Y
01/02/2017;ZAV00732;Drakensberg Peak CC;SILVER;Polokwane;Limpopo;700;15.0;Y
01/02/2017;ZAV00733;Cape Bay;BRONZE;Nelspruit;Mpumalanga;1200;18.0;Y
01/02/2017;ZAV00734;Cape Trading;BRONZE;Stellenbosch;Western Cape;7600;18.0;Y
01/02/2017;ZAV00735;Highveld Fields Group;BRONZE;Durban;KwaZulu-Natal;4000;18.0;Y
01/02/2017;ZAV00736;Protea Wharf Group;SILVER;Sandton;Gauteng;2196;15.0;Y
01/02/2017;ZAV00737;Drakensberg Bay;SILVER;Stellenbosch;Western Cape;7600;15.0;Y
01/02/2017;ZAV00738;Boland Wharf;GOLD;Pietermaritzburg;Gauteng;2196;12.0;Y
01/02/2017;ZAV00739;Drakensberg Vale;SILVER;Kimberley;Northern Cape;8300;15.0;Y
01/02/2017;ZAV00740;Drakensberg Reef Retail;SILVER;Nelspruit;Mpumalanga;1200;15.0;Y
01/02/2017;ZAV00741;Protea Crest Retail;GOLD;Sandton;Gauteng;2196;12.0;Y
01/02/2017;ZAV00742;Amber Trading Trading;PLATINUM;Cape Town;Western Cape;8000;9.5;Y
01/02/2017;ZAV00743;Highveld Hollow Trading;SILVER;Pietermaritzburg;KwaZulu-Natal;3201;15.0;Y
01/02/2017;ZAV00744;Drakensberg Point;GOLD;Stellenbosch;Western Cape;7600;12.0;Y
01/02/2017;ZAV00745;Cape Junction Trading;BRONZE;Centurion;Gauteng;157;18.0;Y
01/02/2017;ZAV00746;Drakensberg Wharf;BRONZE;Kimberley;Northern Cape;8300;18.0;Y
01/02/2017;ZAV00747;Protea Bay Group;GOLD;Soweto;Gauteng;1804;12.0;Y
01/02/2017;ZAV00748;Amber Wharf;SILVER;Johannesburg;Gauteng;2000;15.0;Y
01/02/2017;ZAV00749;Drakensberg Junction Enterprises;BRONZE;East London;Eastern Cape;5200;18.0;Y
01/02/2017;ZAV00750;Cape Fields Supplies;BRONZE;Pretoria;Gauteng;1;18.0;Y
01/02/2017;ZAV00751;Umhlanga Hollow (Pty) Ltd;BRONZE;East London;Eastern Cape;5200;18.0;Y
01/02/2017;ZAV00752;Kalahari Reef Trading;SILVER;Port Elizabeth;Eastern Cape;6000;15.0;Y
01/02/2017;ZAV00753;Karoo Ridge;BRONZE;Johannesburg;Gauteng;2000;18.0;Y
01/02/2017;ZAV00754;Table Fields Distribution;BRONZE;Polokwane;Limpopo;700;18.0;Y
01/02/2017;ZAV00755;Boland Bay;SILVER;Pretoria;Gauteng;1;15.0;Y
01/02/2017;ZAV00756;Drakensberg Hollow;SILVER;Bloemfontein;Free State;9300;15.0;Y
01/02/2017;ZAV00757;Umhlanga Bay Group;SILVER;Rustenburg;North West;300;15.0;Y
01/02/2017;ZAV00758;Highveld Point;SILVER;Johannesburg;Gauteng;2000;15.0;Y
01/02/2017;ZAV00759;Tugela Crest;BRONZE;Rustenburg;North West;300;18.0;Y
01/02/2017;ZAV00760;Umhlanga Springs Supplies;GOLD;Stellenbosch;Western Cape;7600;12.0;Y
01/02/2017;ZAV00761;Karoo Junction Wholesale;BRONZE;Bloemfontein;Free State;9300;18.0;Y
01/02/2017;ZAV00762;Zulu Grove;PLATINUM;Polokwane;Limpopo;700;9.5;Y
01/02/2017;ZAV00763;Silver Ridge Group;BRONZE;Pretoria;Gauteng;1;18.0;Y
01/02/2017;ZAV00764;Kalahari Bay (Pty) Ltd;BRONZE;Johannesburg;Gauteng;2000;18.0;Y
01/02/2017;ZAV00765;Cape Fields Trading;SILVER;Bloemfontein;Free State;9300;15.0;Y
01/02/2017;ZAV00766;Kalahari Fields;GOLD;Pretoria;Northern Cape;8300;12.0;Y
01/02/2017;ZAV00767;Kalahari Point Wholesale;BRONZE;Durban;KwaZulu-Natal;4000;18.0;Y
01/02/2017;ZAV00768;Amber Peak Trading;SILVER;Bloemfontein;Free State;9300;15.0;Y
01/02/2017;ZAV00769;Drakensberg Hollow Group;SILVER;Stellenbosch;Western Cape;7600;15.0;Y
01/02/2017;ZAV00770;Tugela Crest;BRONZE;Bloemfontein;Free State;9300;18.0;Y
01/02/2017;ZAV00771;Tugela Peak Retail;SILVER;Nelspruit;Mpumalanga;1200;15.0;Y
01/02/2017;ZAV00772;Umhlanga Bay;BRONZE;Rustenburg;North West;300;18.0;Y
01/02/2017;ZAV00773;Drakensberg Wharf;BRONZE;Rustenburg;North West;300;18.0;Y
01/02/2017;ZAV00774;Vaal Fields Distribution;GOLD;Johannesburg;Gauteng;2000;12.0;Y
01/02/2017;ZAV00775;Karoo Junction Enterprises;BRONZE;Johannesburg;Gauteng;2000;18.0;Y
01/02/2017;ZAV00776;Table Fields;GOLD;Johannesburg;Gauteng;2000;12.0;Y
01/02/2017;ZAV00777;Boland Springs;BRONZE;Kimberley;Northern Cape;8300;18.0;Y
01/02/2017;ZAV00778;Umhlanga Grove Wholesale;BRONZE;Polokwane;Limpopo;700;18.0;Y
01/02/2017;ZAV00779;Table Reef Retail;PLATINUM;Rustenburg;North West;300;9.5;Y
01/02/2017;ZAV00780;Amber Vale (Pty) Ltd;BRONZE;Bloemfontein;Free State;9300;18.0;Y
01/02/2017;ZAV00781;Table Ridge (Pty) Ltd;BRONZE;Pretoria;Gauteng;1;18.0;Y
01/02/2017;ZAV00782;Silver Crest;SILVER;Polokwane;Limpopo;700;15.0;Y
01/02/2017;ZAV00783;Silver Hollow;BRONZE;Rustenburg;North West;300;18.0;Y
