ord_ref,buyer_ref,ord_dt,ord_state,dispatch_dt,received_dt,promised_dt
ZA-00004205,ZAC0018609,12/07/2017 16:34,COMPLETE,14/07/2017 01:00,23/07/2017 17:10,19/07/2017
ZA-00004206,ZAC0009644,12/07/2017 21:19,COMPLETE,17/07/2017 22:27,23/07/2017 06:35,20/07/2017
ZA-00004207,ZAC0009860,12/07/2017 21:49,COMPLETE,15/07/2017 19:08,25/07/2017 22:45,19/07/2017
ZA-00004208,ZAC0000515,12/07/2017 10:34,COMPLETE,13/07/2017 11:09,15/07/2017 17:00,17/07/2017
ZA-00004209,ZAC0019543,12/07/2017 15:08,COMPLETE,13/07/2017 01:35,20/07/2017 19:46,18/07/2017
ZA-00004210,ZAC0001874,12/07/2017 06:59,COMPLETE,15/07/2017 03:53,18/07/2017 09:20,20/07/2017
ZA-00004211,ZAC0007517,13/07/2017 22:30,COMPLETE,16/07/2017 19:30,29/07/2017 06:08,20/07/2017
ZA-00004212,ZAC0017956,13/07/2017 15:52,COMPLETE,13/07/2017 20:00,14/07/2017 01:04,17/07/2017
ZA-00004213,ZAC0019727,13/07/2017 18:43,CANCELLED,,,
ZA-00004214,ZAC0018582,13/07/2017 12:57,COMPLETE,16/07/2017 06:08,20/07/2017 01:09,20/07/2017
ZA-00004215,ZAC0008107,13/07/2017 09:06,COMPLETE,13/07/2017 22:25,16/07/2017 21:57,18/07/2017
ZA-00004216,ZAC0000838,13/07/2017 16:00,COMPLETE,15/07/2017 07:36,17/07/2017 21:32,22/07/2017
ZA-00004217,ZAC0022499,13/07/2017 13:46,COMPLETE,14/07/2017 14:32,25/07/2017 13:16,21/07/2017
ZA-00004218,ZAC0002166,13/07/2017 07:10,COMPLETE,17/07/2017 05:21,21/07/2017 00:43,21/07/2017
ZA-00004219,ZAC0001961,13/07/2017 11:44,DISPATCHED,14/07/2017 20:10,,17/07/2017
ZA-00004220,ZAC0001881,13/07/2017 18:22,COMPLETE,15/07/2017 16:23,22/07/2017 22:54,19/07/2017
ZA-00004221,ZAC0012280,13/07/2017 14:54,COMPLETE,15/07/2017 04:09,19/07/2017 14:21,20/07/2017
ZA-00004222,ZAC0013366,13/07/2017 13:15,COMPLETE,14/07/2017 17:42,16/07/2017 02:06,18/07/2017
ZA-00004223,ZAC0017275,13/07/2017 11:28,COMPLETE,15/07/2017 03:51,21/07/2017 05:21,19/07/2017
ZA-00004224,ZAC0019650,13/07/2017 14:21,COMPLETE,14/07/2017 12:54,17/07/2017 09:17,21/07/2017
ZA-00004225,ZAC0000660,13/07/2017 20:57,COMPLETE,15/07/2017 05:45,18/07/2017 23:20,18/07/2017
ZA-00004226,ZAC0012836,13/07/2017 15:49,COMPLETE,14/07/2017 20:18,19/07/2017 01:56,18/07/2017
ZA-00004227,ZAC0007760,13/07/2017 10:11,COMPLETE,14/07/2017 05:50,16/07/2017 02:08,18/07/2017
ZA-00004228,ZAC0009333,13/07/2017 10:09,COMPLETE,18/07/2017 03:48,20/07/2017 01:14,23/07/2017
ZA-00004229,ZAC0004200,13/07/2017 17:35,COMPLETE,17/07/2017 17:11,21/07/2017 16:37,21/07/2017
ZA-00004230,ZAC0007992,13/07/2017 12:19,COMPLETE,15/07/2017 18:20,20/07/2017 23:52,22/07/2017
ZA-00004231,ZAC0000928,13/07/2017 06:40,COMPLETE,15/07/2017 05:05,20/07/2017 08:04,19/07/2017
ZA-00004232,ZAC0003175,13/07/2017 16:17,COMPLETE,15/07/2017 06:26,17/07/2017 15:55,22/07/2017
ZA-00004233,ZAC0022884,13/07/2017 18:02,COMPLETE,14/07/2017 08:43,15/07/2017 22:07,24/07/2017
ZA-00004234,ZAC0011880,13/07/2017 18:18,COMPLETE,14/07/2017 15:37,20/07/2017 22:32,21/07/2017
ZA-00004235,ZAC0019436,13/07/2017 19:18,COMPLETE,17/07/2017 14:52,23/07/2017 23:39,22/07/2017
ZA-00004236,ZAC0018850,13/07/2017 19:16,COMPLETE,17/07/2017 20:28,18/07/2017 22:16,24/07/2017
ZA-00004237,ZAC0008404,13/07/2017 08:23,COMPLETE,15/07/2017 18:18,16/07/2017 23:02,18/07/2017
ZA-00004238,ZAC0015656,13/07/2017 16:25,COMPLETE,15/07/2017 15:59,19/07/2017 21:39,19/07/2017
ZA-00004239,ZAC0005616,14/07/2017 15:02,COMPLETE,16/07/2017 03:03,23/07/2017 20:32,23/07/2017
ZA-00004240,ZAC0019017,14/07/2017 08:53,COMPLETE,17/07/2017 06:59,19/07/2017 13:08,22/07/2017
ZA-00004241,ZAC0020344,14/07/2017 11:05,COMPLETE,15/07/2017 10:57,26/07/2017 20:06,19/07/2017
ZA-00004242,ZAC0022050,14/07/2017 13:57,COMPLETE,18/07/2017 22:27,25/07/2017 07:15,22/07/2017
ZA-00004243,ZAC0023329,14/07/2017 06:00,COMPLETE,16/07/2017 08:00,24/07/2017 17:28,20/07/2017
ZA-00004244,ZAC0013184,14/07/2017 10:11,COMPLETE,15/07/2017 07:51,24/07/2017 03:47,19/07/2017
ZA-00004245,ZAC0010054,14/07/2017 11:23,COMPLETE,15/07/2017 04:42,19/07/2017 01:11,20/07/2017
ZA-00004246,ZAC0001693,14/07/2017 22:54,COMPLETE,16/07/2017 07:56,18/07/2017 21:49,21/07/2017
ZA-00004247,ZAC0020034,14/07/2017 20:50,COMPLETE,15/07/2017 03:48,17/07/2017 03:27,20/07/2017
ZA-00004248,ZAC0004446,14/07/2017 06:54,PENDING,,,
ZA-00004249,ZAC0004542,14/07/2017 07:49,COMPLETE,17/07/2017 02:31,24/07/2017 00:29,21/07/2017
ZA-00004250,ZAC0015677,14/07/2017 08:51,COMPLETE,19/07/2017 08:15,27/07/2017 06:27,23/07/2017
ZA-00004251,ZAC0007364,14/07/2017 07:35,COMPLETE,18/07/2017 05:20,20/07/2017 21:16,21/07/2017
ZA-00004252,ZAC0019586,14/07/2017 07:54,COMPLETE,16/07/2017 02:38,22/07/2017 21:51,23/07/2017
ZA-00004253,ZAC0014682,14/07/2017 16:37,COMPLETE,15/07/2017 06:50,17/07/2017 17:26,20/07/2017
ZA-00004254,ZAC0015841,14/07/2017 22:53,COMPLETE,15/07/2017 18:24,17/07/2017 18:08,19/07/2017
ZA-00004255,ZAC0011806,14/07/2017 18:43,COMPLETE,15/07/2017 22:24,18/07/2017 01:44,19/07/2017
ZA-00004256,ZAC0009036,14/07/2017 16:28,COMPLETE,16/07/2017 16:48,23/07/2017 10:52,21/07/2017
ZA-00004257,ZAC0014418,14/07/2017 19:15,COMPLETE,15/07/2017 04:19,20/07/2017 23:24,22/07/2017
ZA-00004258,ZAC0012684,14/07/2017 14:16,COMPLETE,15/07/2017 20:36,26/07/2017 15:45,20/07/2017
ZA-00004259,ZAC0020717,14/07/2017 15:15,COMPLETE,15/07/2017 00:52,22/07/2017 01:39,22/07/2017
ZA-00004260,ZAC0015434,14/07/2017 15:36,COMPLETE,16/07/2017 12:35,18/07/2017 21:53,23/07/2017
ZA-00004261,ZAC0003037,14/07/2017 19:39,COMPLETE,16/07/2017 16:54,21/07/2017 19:46,19/07/2017
ZA-00004262,ZAC0007823,14/07/2017 16:23,COMPLETE,19/07/2017 07:57,22/07/2017 18:23,23/07/2017
ZA-00004263,ZAC0001856,14/07/2017 22:18,COMPLETE,15/07/2017 09:50,24/07/2017 07:09,19/07/2017
ZA-00004264,ZAC0004810,14/07/2017 19:45,COMPLETE,16/07/2017 00:15,21/07/2017 01:22,20/07/2017
ZA-00004265,ZAC0021903,14/07/2017 20:01,COMPLETE,17/07/2017 00:22,27/07/2017 17:11,20/07/2017
ZA-00004266,ZAC0019558,14/07/2017 16:41,COMPLETE,16/07/2017 07:26,21/07/2017 00:21,23/07/2017
ZA-00004267,ZAC0016270,14/07/2017 22:48,COMPLETE,16/07/2017 11:58,17/07/2017 08:02,23/07/2017
ZA-00004268,ZAC0007102,14/07/2017 14:43,COMPLETE,15/07/2017 16:53,18/07/2017 22:30,20/07/2017
ZA-00004269,ZAC0009668,14/07/2017 22:15,COMPLETE,22/07/2017 15:51,26/07/2017 06:05,25/07/2017
ZA-00004270,ZAC0021474,14/07/2017 12:45,COMPLETE,19/07/2017 09:02,19/07/2017 18:23,23/07/2017
ZA-00004271,ZAC0010742,14/07/2017 18:02,COMPLETE,16/07/2017 22:11,21/07/2017 07:54,23/07/2017
ZA-00004272,ZAC0008417,14/07/2017 06:35,COMPLETE,17/07/2017 03:22,24/07/2017 23:24,20/07/2017
ZA-00004273,ZAC0023713,14/07/2017 22:06,COMPLETE,16/07/2017 04:05,18/07/2017 23:18,21/07/2017
ZA-00004274,ZAC0018163,14/07/2017 15:26,COMPLETE,16/07/2017 07:25,17/07/2017 15:47,19/07/2017
ZA-00004275,ZAC0003250,14/07/2017 15:46,COMPLETE,15/07/2017 14:14,28/07/2017 23:19,19/07/2017
ZA-00004276,ZAC0002365,14/07/2017 10:37,COMPLETE,15/07/2017 23:42,17/07/2017 15:56,22/07/2017
ZA-00004277,ZAC0018767,15/07/2017 17:51,COMPLETE,20/07/2017 03:53,28/07/2017 10:22,30/07/2017
ZA-00004278,ZAC0020117,15/07/2017 16:40,COMPLETE,19/07/2017 14:12,27/07/2017 14:00,26/07/2017
ZA-00004279,ZAC0008627,15/07/2017 07:38,COMPLETE,16/07/2017 09:41,18/07/2017 16:34,20/07/2017
ZA-00004280,ZAC0009607,15/07/2017 12:49,COMPLETE,20/07/2017 14:31,23/07/2017 20:30,25/07/2017
ZA-00004281,ZAC0007421,15/07/2017 10:50,COMPLETE,15/07/2017 20:48,21/07/2017 06:13,18/07/2017
ZA-00004282,ZAC0015147,15/07/2017 18:46,COMPLETE,16/07/2017 20:13,19/07/2017 13:58,19/07/2017
ZA-00004283,ZAC0002233,15/07/2017 07:52,COMPLETE,15/07/2017 12:26,16/07/2017 17:18,18/07/2017
ZA-00004284,ZAC0018444,15/07/2017 09:22,COMPLETE,16/07/2017 09:37,18/07/2017 23:10,26/07/2017
ZA-00004285,ZAC0014271,15/07/2017 12:35,COMPLETE,17/07/2017 00:00,26/07/2017 18:09,27/07/2017
ZA-00004286,ZAC0019196,15/07/2017 11:08,COMPLETE,15/07/2017 19:04,18/07/2017 06:57,19/07/2017
ZA-00004287,ZAC0022376,15/07/2017 21:16,COMPLETE,19/07/2017 16:40,24/07/2017 10:46,26/07/2017
ZA-00004288,ZAC0005868,15/07/2017 14:18,COMPLETE,16/07/2017 10:37,22/07/2017 01:23,21/07/2017
ZA-00004289,ZAC0010961,15/07/2017 19:54,COMPLETE,17/07/2017 17:52,20/07/2017 04:15,24/07/2017
ZA-00004290,ZAC0005160,15/07/2017 08:18,COMPLETE,16/07/2017 02:59,17/07/2017 04:22,23/07/2017
ZA-00004291,ZAC0003781,15/07/2017 18:47,COMPLETE,18/07/2017 11:56,20/07/2017 12:49,25/07/2017
ZA-00004292,ZAC0006670,15/07/2017 07:56,COMPLETE,20/07/2017 15:38,25/07/2017 14:03,24/07/2017
ZA-00004293,ZAC0010653,15/07/2017 12:00,COMPLETE,16/07/2017 09:04,18/07/2017 03:47,21/07/2017
ZA-00004294,ZAC0009769,15/07/2017 15:38,COMPLETE,19/07/2017 16:30,21/07/2017 20:48,23/07/2017
ZA-00004295,ZAC0015068,15/07/2017 16:44,CANCELLED,,,
ZA-00004296,ZAC0018231,15/07/2017 07:00,COMPLETE,17/07/2017 03:58,18/07/2017 12:37,22/07/2017
ZA-00004297,ZAC0014401,15/07/2017 14:13,COMPLETE,16/07/2017 16:29,20/07/2017 05:36,19/07/2017
ZA-00004298,ZAC0017389,15/07/2017 14:07,COMPLETE,16/07/2017 01:16,19/07/2017 14:30,19/07/2017
ZA-00004299,ZAC0013362,15/07/2017 09:47,COMPLETE,20/07/2017 23:49,23/07/2017 06:02,30/07/2017
ZA-00004300,ZAC0013107,15/07/2017 09:34,COMPLETE,18/07/2017 02:51,22/07/2017 00:25,22/07/2017
ZA-00004301,ZAC0002977,15/07/2017 15:56,COMPLETE,18/07/2017 20:49,23/07/2017 15:06,23/07/2017
ZA-00004302,ZAC0010278,15/07/2017 20:09,COMPLETE,18/07/2017 06:34,20/07/2017 03:23,23/07/2017
ZA-00004303,ZAC0005546,15/07/2017 21:44,COMPLETE,17/07/2017 04:21,17/07/2017 12:34,21/07/2017
ZA-00004304,ZAC0005691,15/07/2017 08:40,COMPLETE,16/07/2017 12:01,21/07/2017 13:39,21/07/2017
ZA-00004305,ZAC0021368,15/07/2017 21:45,COMPLETE,17/07/2017 23:15,18/07/2017 22:29,24/07/2017
ZA-00004306,ZAC0001827,15/07/2017 19:35,COMPLETE,17/07/2017 11:07,19/07/2017 03:40,22/07/2017
ZA-00004307,ZAC0021303,15/07/2017 16:48,COMPLETE,17/07/2017 12:24,23/07/2017 01:31,21/07/2017
ZA-00004308,ZAC0009100,15/07/2017 08:37,COMPLETE,19/07/2017 20:02,03/08/2017 18:11,22/07/2017
ZA-00004309,ZAC0009866,15/07/2017 12:13,COMPLETE,18/07/2017 09:18,22/07/2017 22:14,22/07/2017
ZA-00004310,ZAC0016179,15/07/2017 20:32,CANCELLED,,,
ZA-00004311,ZAC0020642,15/07/2017 22:38,COMPLETE,18/07/2017 09:37,22/07/2017 00:38,25/07/2017
ZA-00004312,ZAC0006430,15/07/2017 16:45,COMPLETE,16/07/2017 14:48,19/07/2017 23:14,20/07/2017
ZA-00004313,ZAC0003971,15/07/2017 19:14,COMPLETE,20/07/2017 05:54,26/07/2017 16:32,23/07/2017
ZA-00004314,ZAC0014310,15/07/2017 06:09,COMPLETE,18/07/2017 10:28,06/08/2017 16:38,22/07/2017
ZA-00004315,ZAC0014568,15/07/2017 06:50,DISPATCHED,17/07/2017 04:52,,22/07/2017
ZA-00004316,ZAC0000827,15/07/2017 06:45,COMPLETE,17/07/2017 02:32,17/07/2017 21:48,20/07/2017
ZA-00004317,ZAC0006396,16/07/2017 16:41,COMPLETE,18/07/2017 15:02,29/07/2017 12:03,21/07/2017
ZA-00004318,ZAC0008408,16/07/2017 07:27,COMPLETE,17/07/2017 22:25,20/07/2017 14:51,24/07/2017
ZA-00004319,ZAC0018716,16/07/2017 10:19,COMPLETE,18/07/2017 07:39,26/07/2017 10:29,23/07/2017
ZA-00004320,ZAC0019097,16/07/2017 17:18,COMPLETE,17/07/2017 15:19,19/07/2017 11:36,21/07/2017
ZA-00004321,ZAC0017242,16/07/2017 20:08,COMPLETE,17/07/2017 10:57,27/07/2017 11:19,24/07/2017
ZA-00004322,ZAC0007710,16/07/2017 18:10,COMPLETE,17/07/2017 07:14,20/07/2017 22:41,21/07/2017
ZA-00004323,ZAC0001581,16/07/2017 10:13,COMPLETE,19/07/2017 11:57,23/07/2017 06:37,23/07/2017
ZA-00004324,ZAC0023464,16/07/2017 15:23,COMPLETE,21/07/2017 03:38,28/07/2017 00:30,25/07/2017
ZA-00004325,ZAC0020916,16/07/2017 12:13,COMPLETE,20/07/2017 03:10,27/07/2017 07:00,27/07/2017
ZA-00004326,ZAC0022263,16/07/2017 22:58,COMPLETE,17/07/2017 18:38,19/07/2017 22:23,21/07/2017
ZA-00004327,ZAC0008749,16/07/2017 21:29,COMPLETE,21/07/2017 14:02,24/07/2017 07:44,25/07/2017
ZA-00004328,ZAC0005763,16/07/2017 21:19,COMPLETE,21/07/2017 00:25,26/07/2017 03:36,25/07/2017
ZA-00004329,ZAC0020222,16/07/2017 18:45,COMPLETE,18/07/2017 09:05,18/07/2017 14:37,21/07/2017
ZA-00004330,ZAC0018991,16/07/2017 13:37,COMPLETE,21/07/2017 15:56,27/07/2017 01:37,25/07/2017
ZA-00004331,ZAC0014928,16/07/2017 16:29,COMPLETE,17/07/2017 12:11,20/07/2017 08:08,24/07/2017
ZA-00004332,ZAC0010055,16/07/2017 18:16,COMPLETE,18/07/2017 21:50,28/07/2017 02:55,21/07/2017
ZA-00004333,ZAC0015155,16/07/2017 06:37,RETURNED,17/07/2017 15:55,20/07/2017 22:36,24/07/2017
ZA-00004334,ZAC0011299,16/07/2017 07:05,CANCELLED,,,
ZA-00004335,ZAC0023564,16/07/2017 14:23,COMPLETE,17/07/2017 15:42,26/07/2017 15:13,22/07/2017
ZA-00004336,ZAC0009783,16/07/2017 06:11,COMPLETE,19/07/2017 15:23,23/07/2017 09:12,22/07/2017
ZA-00004337,ZAC0002663,16/07/2017 15:36,COMPLETE,17/07/2017 11:50,19/07/2017 20:51,22/07/2017
ZA-00004338,ZAC0023305,16/07/2017 11:32,COMPLETE,19/07/2017 12:52,26/07/2017 03:25,23/07/2017
ZA-00004339,ZAC0016557,16/07/2017 21:50,COMPLETE,17/07/2017 12:08,21/07/2017 01:32,24/07/2017
ZA-00004340,ZAC0007348,16/07/2017 15:45,COMPLETE,18/07/2017 14:30,29/07/2017 20:48,28/07/2017
ZA-00004341,ZAC0006765,16/07/2017 22:16,COMPLETE,18/07/2017 22:05,24/07/2017 08:56,21/07/2017
ZA-00004342,ZAC0015440,16/07/2017 09:34,COMPLETE,17/07/2017 16:04,22/07/2017 19:26,22/07/2017
ZA-00004343,ZAC0014642,16/07/2017 12:58,COMPLETE,16/07/2017 17:50,20/07/2017 03:19,19/07/2017
ZA-00004344,ZAC0019953,16/07/2017 10:26,COMPLETE,18/07/2017 02:46,21/07/2017 15:24,22/07/2017
ZA-00004345,ZAC0008026,16/07/2017 06:04,COMPLETE,20/07/2017 23:40,29/07/2017 04:53,23/07/2017
ZA-00004346,ZAC0022194,16/07/2017 14:16,COMPLETE,19/07/2017 08:12,23/07/2017 07:35,24/07/2017
ZA-00004347,ZAC0012317,16/07/2017 10:34,COMPLETE,19/07/2017 20:47,22/07/2017 10:56,23/07/2017
ZA-00004348,ZAC0018270,16/07/2017 20:10,COMPLETE,22/07/2017 06:57,25/07/2017 11:36,27/07/2017
ZA-00004349,ZAC0013905,17/07/2017 17:36,COMPLETE,20/07/2017 05:05,25/07/2017 07:02,25/07/2017
ZA-00004350,ZAC0004563,17/07/2017 18:03,COMPLETE,19/07/2017 09:45,21/07/2017 20:46,23/07/2017
ZA-00004351,ZAC0007113,17/07/2017 22:50,COMPLETE,19/07/2017 15:13,26/07/2017 15:46,29/07/2017
ZA-00004352,ZAC0010052,17/07/2017 07:47,COMPLETE,20/07/2017 01:15,24/07/2017 10:12,23/07/2017
ZA-00004353,ZAC0016717,17/07/2017 18:00,COMPLETE,18/07/2017 01:10,21/07/2017 12:28,28/07/2017
ZA-00004354,ZAC0003209,17/07/2017 06:43,COMPLETE,18/07/2017 23:18,28/07/2017 13:53,22/07/2017
ZA-00004355,ZAC0001917,17/07/2017 09:48,COMPLETE,17/07/2017 23:16,19/07/2017 00:37,24/07/2017
ZA-00004356,ZAC0011303,17/07/2017 10:16,COMPLETE,18/07/2017 06:08,21/07/2017 07:02,21/07/2017
ZA-00004357,ZAC0012867,17/07/2017 20:59,COMPLETE,20/07/2017 04:07,30/07/2017 17:23,24/07/2017
ZA-00004358,ZAC0020926,17/07/2017 10:34,COMPLETE,20/07/2017 17:23,20/07/2017 21:32,24/07/2017
ZA-00004359,ZAC0008046,17/07/2017 08:43,COMPLETE,18/07/2017 17:52,25/07/2017 14:29,23/07/2017
ZA-00004360,ZAC0001838,17/07/2017 14:58,COMPLETE,19/07/2017 05:52,20/07/2017 23:21,24/07/2017
ZA-00004361,ZAC0001784,17/07/2017 14:28,COMPLETE,19/07/2017 10:58,20/07/2017 22:05,22/07/2017
ZA-00004362,ZAC0020601,17/07/2017 19:24,COMPLETE,18/07/2017 04:21,19/07/2017 16:09,28/07/2017
ZA-00004363,ZAC0008867,17/07/2017 12:21,COMPLETE,18/07/2017 04:29,21/07/2017 23:01,22/07/2017
ZA-00004364,ZAC0001941,17/07/2017 08:49,COMPLETE,21/07/2017 20:02,28/07/2017 05:16,25/07/2017
ZA-00004365,ZAC0020106,17/07/2017 11:41,COMPLETE,21/07/2017 13:28,23/07/2017 02:42,25/07/2017
ZA-00004366,ZAC0017075,17/07/2017 08:38,PENDING,,,
ZA-00004367,ZAC0007491,17/07/2017 19:30,COMPLETE,21/07/2017 05:27,24/07/2017 03:59,25/07/2017
ZA-00004368,ZAC0020136,17/07/2017 08:50,COMPLETE,19/07/2017 13:13,20/07/2017 01:31,22/07/2017
ZA-00004369,ZAC0014669,17/07/2017 10:48,DISPATCHED,18/07/2017 19:56,,21/07/2017
ZA-00004370,ZAC0007686,17/07/2017 11:30,COMPLETE,18/07/2017 09:12,24/07/2017 04:10,28/07/2017
ZA-00004371,ZAC0019744,17/07/2017 15:17,COMPLETE,17/07/2017 17:51,22/07/2017 22:57,24/07/2017
ZA-00004372,ZAC0015538,17/07/2017 15:36,COMPLETE,18/07/2017 19:06,24/07/2017 22:34,22/07/2017
ZA-00004373,ZAC0005937,17/07/2017 13:42,COMPLETE,18/07/2017 00:51,23/07/2017 10:01,22/07/2017
ZA-00004374,ZAC0008942,17/07/2017 19:02,COMPLETE,19/07/2017 22:24,25/07/2017 05:48,23/07/2017
ZA-00004375,ZAC0012433,17/07/2017 22:27,COMPLETE,19/07/2017 07:29,19/07/2017 22:05,26/07/2017
ZA-00004376,ZAC0014110,17/07/2017 06:41,COMPLETE,18/07/2017 14:12,20/07/2017 11:13,23/07/2017
ZA-00004377,ZAC0016369,18/07/2017 17:00,COMPLETE,20/07/2017 21:41,21/07/2017 15:21,27/07/2017
ZA-00004378,ZAC0009473,18/07/2017 21:31,PENDING,,,
ZA-00004379,ZAC0002069,18/07/2017 14:33,COMPLETE,20/07/2017 12:01,26/07/2017 04:16,25/07/2017
ZA-00004380,ZAC0005210,18/07/2017 12:48,COMPLETE,19/07/2017 07:25,28/07/2017 00:45,23/07/2017
ZA-00004381,ZAC0000503,18/07/2017 09:50,COMPLETE,19/07/2017 13:37,23/07/2017 14:24,23/07/2017
ZA-00004382,ZAC0012583,18/07/2017 16:43,COMPLETE,20/07/2017 07:32,29/07/2017 21:17,24/07/2017
ZA-00004383,ZAC0007012,18/07/2017 16:45,DISPATCHED,18/07/2017 23:13,,28/07/2017
ZA-00004384,ZAC0005809,18/07/2017 14:11,COMPLETE,22/07/2017 08:49,27/07/2017 19:46,29/07/2017
ZA-00004385,ZAC0015149,18/07/2017 13:57,COMPLETE,20/07/2017 05:24,24/07/2017 20:34,27/07/2017
ZA-00004386,ZAC0009586,18/07/2017 11:03,COMPLETE,19/07/2017 15:40,22/07/2017 05:59,23/07/2017
ZA-00004387,ZAC0008191,18/07/2017 20:49,DISPATCHED,20/07/2017 08:45,,23/07/2017
ZA-00004388,ZAC0000469,18/07/2017 16:35,COMPLETE,20/07/2017 06:20,22/07/2017 06:55,23/07/2017
ZA-00004389,ZAC0017023,18/07/2017 15:09,CANCELLED,,,
ZA-00004390,ZAC0002155,18/07/2017 10:11,COMPLETE,19/07/2017 19:33,20/07/2017 07:49,23/07/2017
ZA-00004391,ZAC0000254,18/07/2017 13:40,COMPLETE,19/07/2017 16:56,25/07/2017 06:46,22/07/2017
ZA-00004392,ZAC0006135,18/07/2017 20:49,COMPLETE,21/07/2017 06:26,23/07/2017 09:38,28/07/2017
ZA-00004393,ZAC0017211,18/07/2017 20:39,COMPLETE,19/07/2017 11:28,23/07/2017 15:26,26/07/2017
ZA-00004394,ZAC0014777,18/07/2017 18:07,CANCELLED,,,
ZA-00004395,ZAC0003670,18/07/2017 11:43,COMPLETE,19/07/2017 08:41,23/07/2017 03:19,24/07/2017
ZA-00004396,ZAC0023154,18/07/2017 09:54,COMPLETE,21/07/2017 00:35,30/07/2017 01:44,26/07/2017
ZA-00004397,ZAC0011826,18/07/2017 11:00,COMPLETE,23/07/2017 04:57,31/07/2017 06:48,27/07/2017
ZA-00004398,ZAC0000087,18/07/2017 06:54,COMPLETE,19/07/2017 18:15,26/07/2017 22:45,24/07/2017
ZA-00004399,ZAC0017373,18/07/2017 09:53,PENDING,,,
ZA-00004400,ZAC0023459,18/07/2017 15:51,COMPLETE,21/07/2017 05:38,26/07/2017 04:32,28/07/2017
ZA-00004401,ZAC0005514,18/07/2017 22:12,COMPLETE,21/07/2017 19:46,30/07/2017 17:45,28/07/2017
ZA-00004402,ZAC0020445,18/07/2017 16:23,COMPLETE,19/07/2017 13:04,22/07/2017 13:58,24/07/2017
ZA-00004403,ZAC0016823,18/07/2017 09:57,COMPLETE,19/07/2017 17:57,22/07/2017 20:25,24/07/2017
ZA-00004404,ZAC0003491,18/07/2017 17:07,COMPLETE,20/07/2017 12:10,23/07/2017 03:48,27/07/2017
ZA-00004405,ZAC0006322,18/07/2017 16:03,COMPLETE,21/07/2017 03:54,26/07/2017 07:52,28/07/2017
ZA-00004406,ZAC0018483,18/07/2017 14:09,COMPLETE,19/07/2017 22:45,03/08/2017 17:16,23/07/2017
ZA-00004407,ZAC0010473,18/07/2017 11:34,COMPLETE,22/07/2017 02:23,26/07/2017 09:26,26/07/2017
ZA-00004408,ZAC0010204,18/07/2017 15:55,COMPLETE,21/07/2017 10:45,26/07/2017 18:48,26/07/2017
ZA-00004409,ZAC0013269,18/07/2017 22:29,COMPLETE,20/07/2017 21:25,26/07/2017 21:27,25/07/2017
ZA-00004410,ZAC0002762,18/07/2017 09:49,COMPLETE,19/07/2017 15:44,22/07/2017 16:55,26/07/2017
ZA-00004411,ZAC0006374,18/07/2017 13:03,COMPLETE,20/07/2017 15:06,23/07/2017 14:21,25/07/2017
ZA-00004412,ZAC0014416,18/07/2017 17:40,COMPLETE,20/07/2017 20:26,22/07/2017 05:22,25/07/2017
ZA-00004413,ZAC0002504,18/07/2017 08:57,COMPLETE,21/07/2017 00:15,06/08/2017 08:46,28/07/2017
ZA-00004414,ZAC0007881,18/07/2017 21:52,COMPLETE,19/07/2017 07:17,19/07/2017 18:33,26/07/2017
ZA-00004415,ZAC0001138,18/07/2017 09:49,COMPLETE,24/07/2017 13:19,04/08/2017 18:49,31/07/2017
ZA-00004416,ZAC0002900,18/07/2017 21:56,COMPLETE,20/07/2017 11:08,22/07/2017 13:24,24/07/2017
ZA-00004417,ZAC0004832,18/07/2017 16:45,COMPLETE,20/07/2017 18:16,26/07/2017 10:00,23/07/2017
ZA-00004418,ZAC0018863,18/07/2017 13:35,COMPLETE,18/07/2017 20:23,20/07/2017 01:36,25/07/2017
ZA-00004419,ZAC0014659,18/07/2017 09:13,COMPLETE,18/07/2017 17:03,20/07/2017 11:55,23/07/2017
ZA-00004420,ZAC0010030,18/07/2017 17:47,COMPLETE,20/07/2017 02:50,26/07/2017 09:29,27/07/2017
ZA-00004421,ZAC0019127,18/07/2017 08:18,COMPLETE,20/07/2017 00:47,21/07/2017 22:38,23/07/2017
ZA-00004422,ZAC0006932,18/07/2017 06:20,COMPLETE,18/07/2017 19:41,19/07/2017 07:13,25/07/2017
ZA-00004423,ZAC0009801,19/07/2017 15:00,COMPLETE,25/07/2017 12:23,01/08/2017 15:54,30/07/2017
ZA-00004424,ZAC0014835,19/07/2017 17:43,COMPLETE,19/07/2017 20:11,26/07/2017 20:33,23/07/2017
ZA-00004425,ZAC0003099,19/07/2017 10:51,COMPLETE,21/07/2017 23:48,28/07/2017 04:52,26/07/2017
ZA-00004426,ZAC0021804,19/07/2017 18:30,COMPLETE,21/07/2017 12:08,25/07/2017 02:07,28/07/2017
ZA-00004427,ZAC0002232,19/07/2017 15:29,COMPLETE,20/07/2017 03:57,27/07/2017 03:23,25/07/2017
ZA-00004428,ZAC0018305,19/07/2017 19:56,COMPLETE,19/07/2017 22:28,03/08/2017 14:59,22/07/2017
ZA-00004429,ZAC0013024,19/07/2017 19:59,COMPLETE,20/07/2017 13:24,27/07/2017 04:19,27/07/2017
ZA-00004430,ZAC0003506,19/07/2017 16:44,COMPLETE,22/07/2017 12:56,24/07/2017 07:32,29/07/2017
