ord_ref,buyer_ref,ord_dt,ord_state,dispatch_dt,received_dt,promised_dt
ZA-00005396,ZAC0020470,11/08/2017 22:09,COMPLETE,15/08/2017 15:45,17/08/2017 15:37,20/08/2017
ZA-00005397,ZAC0020633,11/08/2017 22:28,COMPLETE,15/08/2017 01:11,16/08/2017 10:04,22/08/2017
ZA-00005398,ZAC0004253,11/08/2017 16:49,COMPLETE,13/08/2017 08:03,22/08/2017 00:56,17/08/2017
ZA-00005399,ZAC0000073,11/08/2017 09:28,COMPLETE,11/08/2017 14:59,18/08/2017 11:43,15/08/2017
ZA-00005400,ZAC0004138,11/08/2017 20:42,COMPLETE,12/08/2017 11:21,14/08/2017 07:16,17/08/2017
ZA-00005401,ZAC0015695,11/08/2017 10:51,COMPLETE,12/08/2017 09:48,16/08/2017 12:08,15/08/2017
ZA-00005402,ZAC0009326,11/08/2017 15:07,COMPLETE,12/08/2017 01:32,18/08/2017 20:13,17/08/2017
ZA-00005403,ZAC0012337,12/08/2017 15:05,COMPLETE,13/08/2017 19:43,26/08/2017 05:33,18/08/2017
ZA-00005404,ZAC0005389,12/08/2017 06:12,COMPLETE,15/08/2017 21:08,19/08/2017 23:04,18/08/2017
ZA-00005405,ZAC0012165,12/08/2017 16:10,COMPLETE,15/08/2017 06:05,18/08/2017 14:10,25/08/2017
ZA-00005406,ZAC0019697,12/08/2017 15:15,COMPLETE,13/08/2017 23:59,31/08/2017 11:22,16/08/2017
ZA-00005407,ZAC0008741,12/08/2017 14:23,COMPLETE,14/08/2017 23:45,19/08/2017 17:32,19/08/2017
ZA-00005408,ZAC0005471,12/08/2017 15:33,COMPLETE,13/08/2017 16:43,16/08/2017 16:07,23/08/2017
ZA-00005409,ZAC0011118,12/08/2017 16:52,COMPLETE,15/08/2017 16:34,22/08/2017 06:05,20/08/2017
ZA-00005410,ZAC0022187,12/08/2017 12:03,COMPLETE,15/08/2017 15:27,21/08/2017 04:51,19/08/2017
ZA-00005411,ZAC0003958,12/08/2017 17:39,COMPLETE,13/08/2017 13:52,17/08/2017 02:44,17/08/2017
ZA-00005412,ZAC0003766,12/08/2017 20:58,CANCELLED,,,
ZA-00005413,ZAC0011201,12/08/2017 11:28,CANCELLED,,,
ZA-00005414,ZAC0022433,12/08/2017 21:26,COMPLETE,13/08/2017 17:50,16/08/2017 10:16,17/08/2017
ZA-00005415,ZAC0018934,12/08/2017 12:53,COMPLETE,13/08/2017 01:49,18/08/2017 02:16,20/08/2017
ZA-00005416,ZAC0013422,12/08/2017 15:23,DISPATCHED,15/08/2017 03:47,,22/08/2017
ZA-00005417,ZAC0004211,12/08/2017 13:08,COMPLETE,14/08/2017 17:22,23/08/2017 11:11,19/08/2017
ZA-00005418,ZAC0008195,12/08/2017 19:37,COMPLETE,13/08/2017 14:04,18/08/2017 10:35,16/08/2017
ZA-00005419,ZAC0014283,12/08/2017 09:48,CANCELLED,,,
ZA-00005420,ZAC0020082,12/08/2017 06:04,PENDING,,,
ZA-00005421,ZAC0023748,12/08/2017 22:54,COMPLETE,16/08/2017 01:48,20/08/2017 08:58,26/08/2017
ZA-00005422,ZAC0008029,12/08/2017 07:03,COMPLETE,16/08/2017 01:03,20/08/2017 15:31,26/08/2017
ZA-00005423,ZAC0010093,12/08/2017 18:30,COMPLETE,17/08/2017 16:29,02/09/2017 07:04,27/08/2017
ZA-00005424,ZAC0017868,12/08/2017 21:40,COMPLETE,14/08/2017 09:18,28/08/2017 07:49,19/08/2017
ZA-00005425,ZAC0012984,12/08/2017 06:49,COMPLETE,14/08/2017 07:23,19/08/2017 19:09,17/08/2017
ZA-00005426,ZAC0004189,12/08/2017 19:40,COMPLETE,14/08/2017 02:06,20/08/2017 15:17,18/08/2017
ZA-00005427,ZAC0002320,12/08/2017 08:57,COMPLETE,16/08/2017 05:38,20/08/2017 07:54,21/08/2017
ZA-00005428,ZAC0010674,12/08/2017 18:20,DISPATCHED,14/08/2017 04:42,,17/08/2017
ZA-00005429,ZAC0000007,12/08/2017 09:37,COMPLETE,15/08/2017 22:50,21/08/2017 21:46,18/08/2017
ZA-00005430,ZAC0012266,12/08/2017 08:27,COMPLETE,13/08/2017 04:58,15/08/2017 06:02,16/08/2017
ZA-00005431,ZAC0017838,12/08/2017 21:31,COMPLETE,14/08/2017 03:10,14/08/2017 20:05,17/08/2017
ZA-00005432,ZAC0016918,12/08/2017 07:31,PENDING,,,
ZA-00005433,ZAC0005535,12/08/2017 11:44,COMPLETE,13/08/2017 04:13,16/08/2017 11:04,16/08/2017
ZA-00005434,ZAC0020809,12/08/2017 09:19,COMPLETE,13/08/2017 23:15,18/08/2017 00:23,20/08/2017
ZA-00005435,ZAC0019435,12/08/2017 12:29,COMPLETE,17/08/2017 06:21,24/08/2017 11:25,22/08/2017
ZA-00005436,ZAC0000468,12/08/2017 18:38,COMPLETE,20/08/2017 15:36,28/08/2017 03:41,24/08/2017
ZA-00005437,ZAC0018487,12/08/2017 21:20,COMPLETE,13/08/2017 07:17,13/08/2017 20:21,20/08/2017
ZA-00005438,ZAC0006156,12/08/2017 12:17,COMPLETE,14/08/2017 23:48,19/08/2017 06:44,17/08/2017
ZA-00005439,ZAC0000847,12/08/2017 21:03,COMPLETE,14/08/2017 09:57,27/08/2017 03:13,19/08/2017
ZA-00005440,ZAC0006206,12/08/2017 19:54,COMPLETE,20/08/2017 05:43,27/08/2017 17:32,24/08/2017
ZA-00005441,ZAC0016531,12/08/2017 14:19,COMPLETE,14/08/2017 10:53,20/08/2017 07:41,21/08/2017
ZA-00005442,ZAC0007931,12/08/2017 19:51,COMPLETE,14/08/2017 19:20,20/08/2017 14:50,21/08/2017
ZA-00005443,ZAC0002017,12/08/2017 16:52,COMPLETE,14/08/2017 01:54,17/08/2017 11:06,17/08/2017
ZA-00005444,ZAC0000879,12/08/2017 18:18,COMPLETE,14/08/2017 16:10,19/08/2017 05:41,24/08/2017
ZA-00005445,ZAC0013749,12/08/2017 09:22,COMPLETE,19/08/2017 04:54,20/08/2017 06:27,22/08/2017
ZA-00005446,ZAC0018159,13/08/2017 21:05,CANCELLED,,,
ZA-00005447,ZAC0016109,13/08/2017 16:25,DISPATCHED,15/08/2017 17:06,,22/08/2017
ZA-00005448,ZAC0010752,13/08/2017 13:05,COMPLETE,15/08/2017 06:46,18/08/2017 07:30,22/08/2017
ZA-00005449,ZAC0011128,13/08/2017 10:22,DISPATCHED,14/08/2017 14:21,,24/08/2017
ZA-00005450,ZAC0005780,13/08/2017 13:10,COMPLETE,16/08/2017 06:14,28/08/2017 08:09,21/08/2017
ZA-00005451,ZAC0003616,13/08/2017 17:08,COMPLETE,17/08/2017 06:13,21/08/2017 20:38,22/08/2017
ZA-00005452,ZAC0022888,13/08/2017 16:59,COMPLETE,15/08/2017 03:25,24/08/2017 11:43,20/08/2017
ZA-00005453,ZAC0007335,13/08/2017 19:05,COMPLETE,15/08/2017 14:07,18/08/2017 06:44,19/08/2017
ZA-00005454,ZAC0009761,13/08/2017 16:16,COMPLETE,15/08/2017 06:07,19/08/2017 03:54,20/08/2017
ZA-00005455,ZAC0010350,13/08/2017 21:09,COMPLETE,15/08/2017 05:13,20/08/2017 13:28,22/08/2017
ZA-00005456,ZAC0007446,13/08/2017 13:55,COMPLETE,16/08/2017 07:43,27/08/2017 10:35,21/08/2017
ZA-00005457,ZAC0000258,13/08/2017 19:38,COMPLETE,14/08/2017 17:39,16/08/2017 12:28,18/08/2017
ZA-00005458,ZAC0015628,13/08/2017 12:33,COMPLETE,15/08/2017 12:34,17/08/2017 07:58,20/08/2017
ZA-00005459,ZAC0011799,13/08/2017 10:57,COMPLETE,15/08/2017 18:52,17/08/2017 19:00,20/08/2017
ZA-00005460,ZAC0000932,13/08/2017 21:55,COMPLETE,15/08/2017 20:02,27/08/2017 12:26,20/08/2017
ZA-00005461,ZAC0021580,13/08/2017 09:30,DISPATCHED,16/08/2017 20:32,,19/08/2017
ZA-00005462,ZAC0020108,13/08/2017 15:46,COMPLETE,17/08/2017 02:03,19/08/2017 01:39,22/08/2017
ZA-00005463,ZAC0017014,13/08/2017 18:12,COMPLETE,14/08/2017 06:04,16/08/2017 07:25,21/08/2017
ZA-00005464,ZAC0023270,13/08/2017 12:56,COMPLETE,14/08/2017 01:03,19/08/2017 08:09,19/08/2017
ZA-00005465,ZAC0020050,13/08/2017 08:52,COMPLETE,13/08/2017 22:18,19/08/2017 06:18,18/08/2017
ZA-00005466,ZAC0023876,13/08/2017 16:52,COMPLETE,19/08/2017 08:18,23/08/2017 02:13,23/08/2017
ZA-00005467,ZAC0001320,13/08/2017 09:26,COMPLETE,14/08/2017 14:14,18/08/2017 00:09,18/08/2017
ZA-00005468,ZAC0005289,13/08/2017 22:19,CANCELLED,,,
ZA-00005469,ZAC0008531,13/08/2017 12:18,COMPLETE,17/08/2017 00:09,21/08/2017 15:24,22/08/2017
ZA-00005470,ZAC0016825,13/08/2017 08:18,COMPLETE,13/08/2017 21:16,15/08/2017 23:08,17/08/2017
ZA-00005471,ZAC0006675,13/08/2017 16:19,COMPLETE,15/08/2017 14:32,24/08/2017 07:25,19/08/2017
ZA-00005472,ZAC0005827,13/08/2017 12:26,COMPLETE,16/08/2017 03:44,19/08/2017 20:15,23/08/2017
ZA-00005473,ZAC0002360,13/08/2017 15:14,COMPLETE,17/08/2017 03:06,23/08/2017 11:26,22/08/2017
ZA-00005474,ZAC0020681,13/08/2017 21:48,COMPLETE,15/08/2017 14:37,17/08/2017 16:52,22/08/2017
ZA-00005475,ZAC0013647,13/08/2017 22:55,COMPLETE,14/08/2017 22:25,18/08/2017 06:28,19/08/2017
ZA-00005476,ZAC0004513,13/08/2017 21:27,COMPLETE,15/08/2017 04:28,19/08/2017 02:16,25/08/2017
ZA-00005477,ZAC0023938,13/08/2017 20:34,COMPLETE,20/08/2017 15:07,21/08/2017 16:10,30/08/2017
ZA-00005478,ZAC0013608,13/08/2017 15:39,COMPLETE,15/08/2017 04:46,18/08/2017 15:08,20/08/2017
ZA-00005479,ZAC0003979,13/08/2017 16:40,COMPLETE,14/08/2017 17:51,17/08/2017 23:30,17/08/2017
ZA-00005480,ZAC0016512,13/08/2017 16:09,COMPLETE,17/08/2017 21:24,20/08/2017 07:08,21/08/2017
ZA-00005481,ZAC0016993,13/08/2017 14:34,COMPLETE,15/08/2017 04:13,23/08/2017 20:41,20/08/2017
ZA-00005482,ZAC0010722,13/08/2017 22:29,COMPLETE,14/08/2017 21:48,15/08/2017 11:34,17/08/2017
ZA-00005483,ZAC0018884,13/08/2017 09:41,COMPLETE,15/08/2017 04:40,20/08/2017 20:51,18/08/2017
ZA-00005484,ZAC0019535,13/08/2017 06:18,COMPLETE,15/08/2017 01:58,18/08/2017 00:40,18/08/2017
ZA-00005485,ZAC0007541,13/08/2017 18:42,COMPLETE,17/08/2017 23:35,22/08/2017 02:45,21/08/2017
ZA-00005486,ZAC0016899,13/08/2017 22:43,COMPLETE,14/08/2017 20:13,20/08/2017 10:33,17/08/2017
ZA-00005487,ZAC0010172,13/08/2017 16:37,COMPLETE,14/08/2017 19:30,19/08/2017 04:15,19/08/2017
ZA-00005488,ZAC0019593,14/08/2017 10:19,COMPLETE,18/08/2017 19:33,20/08/2017 07:37,28/08/2017
ZA-00005489,ZAC0002986,14/08/2017 10:00,COMPLETE,15/08/2017 13:41,20/08/2017 00:43,18/08/2017
ZA-00005490,ZAC0011837,14/08/2017 06:59,COMPLETE,14/08/2017 22:10,18/08/2017 13:26,17/08/2017
ZA-00005491,ZAC0015453,14/08/2017 20:33,COMPLETE,17/08/2017 11:54,26/08/2017 01:51,24/08/2017
ZA-00005492,ZAC0021828,14/08/2017 09:16,COMPLETE,17/08/2017 13:03,22/08/2017 06:28,24/08/2017
ZA-00005493,ZAC0018715,14/08/2017 11:42,COMPLETE,15/08/2017 18:24,17/08/2017 03:40,18/08/2017
ZA-00005494,ZAC0002048,14/08/2017 19:43,DISPATCHED,20/08/2017 12:52,,24/08/2017
ZA-00005495,ZAC0003862,14/08/2017 06:38,COMPLETE,17/08/2017 03:46,19/08/2017 20:27,21/08/2017
ZA-00005496,ZAC0004739,14/08/2017 22:45,COMPLETE,20/08/2017 02:21,23/08/2017 06:45,24/08/2017
ZA-00005497,ZAC0001689,14/08/2017 06:58,COMPLETE,17/08/2017 00:14,20/08/2017 07:21,22/08/2017
ZA-00005498,ZAC0021573,14/08/2017 20:31,COMPLETE,16/08/2017 18:48,18/08/2017 23:36,21/08/2017
ZA-00005499,ZAC0012200,14/08/2017 14:04,COMPLETE,16/08/2017 05:39,22/08/2017 06:47,21/08/2017
ZA-00005500,ZAC0002173,14/08/2017 20:43,COMPLETE,23/08/2017 01:33,28/08/2017 22:25,28/08/2017
ZA-00005501,ZAC0002642,14/08/2017 14:30,COMPLETE,15/08/2017 15:44,23/08/2017 04:27,18/08/2017
ZA-00005502,ZAC0000572,14/08/2017 13:02,COMPLETE,16/08/2017 23:40,27/08/2017 11:27,23/08/2017
ZA-00005503,ZAC0010064,14/08/2017 14:45,COMPLETE,19/08/2017 20:40,01/09/2017 01:06,23/08/2017
ZA-00005504,ZAC0003066,14/08/2017 17:46,COMPLETE,16/08/2017 21:02,19/08/2017 09:52,20/08/2017
ZA-00005505,ZAC0008102,14/08/2017 13:04,COMPLETE,19/08/2017 23:24,21/08/2017 22:30,22/08/2017
ZA-00005506,ZAC0018744,14/08/2017 21:33,COMPLETE,16/08/2017 04:41,20/08/2017 14:39,19/08/2017
ZA-00005507,ZAC0012513,14/08/2017 20:03,COMPLETE,15/08/2017 10:58,20/08/2017 01:33,18/08/2017
ZA-00005508,ZAC0021178,14/08/2017 21:19,COMPLETE,18/08/2017 04:32,26/08/2017 05:09,23/08/2017
ZA-00005509,ZAC0008375,14/08/2017 20:25,COMPLETE,17/08/2017 11:25,22/08/2017 14:31,24/08/2017
ZA-00005510,ZAC0022529,14/08/2017 09:06,COMPLETE,15/08/2017 03:52,16/08/2017 14:44,19/08/2017
ZA-00005511,ZAC0006125,14/08/2017 09:42,COMPLETE,15/08/2017 10:55,15/08/2017 16:51,22/08/2017
ZA-00005512,ZAC0017294,14/08/2017 18:32,COMPLETE,16/08/2017 09:17,29/08/2017 06:02,21/08/2017
ZA-00005513,ZAC0017915,14/08/2017 22:18,COMPLETE,17/08/2017 04:54,21/08/2017 04:28,21/08/2017
ZA-00005514,ZAC0020476,14/08/2017 15:33,COMPLETE,18/08/2017 01:16,18/08/2017 11:32,22/08/2017
ZA-00005515,ZAC0022945,14/08/2017 18:30,COMPLETE,15/08/2017 15:16,18/08/2017 17:14,18/08/2017
ZA-00005516,ZAC0023089,14/08/2017 16:40,CANCELLED,,,
ZA-00005517,ZAC0012885,14/08/2017 07:56,COMPLETE,15/08/2017 10:56,16/08/2017 21:27,22/08/2017
ZA-00005518,ZAC0016054,14/08/2017 07:16,COMPLETE,17/08/2017 04:28,30/08/2017 06:23,21/08/2017
ZA-00005519,ZAC0015049,14/08/2017 13:15,COMPLETE,15/08/2017 03:54,17/08/2017 13:51,20/08/2017
ZA-00005520,ZAC0013792,14/08/2017 22:11,COMPLETE,17/08/2017 19:43,20/08/2017 16:47,22/08/2017
ZA-00005521,ZAC0021849,14/08/2017 15:38,COMPLETE,15/08/2017 11:05,18/08/2017 18:34,20/08/2017
ZA-00005522,ZAC0013202,14/08/2017 06:43,COMPLETE,17/08/2017 18:55,26/08/2017 00:29,22/08/2017
ZA-00005523,ZAC0019179,14/08/2017 10:29,COMPLETE,14/08/2017 20:20,17/08/2017 15:13,18/08/2017
ZA-00005524,ZAC0007509,14/08/2017 11:28,COMPLETE,16/08/2017 15:27,24/08/2017 23:03,21/08/2017
ZA-00005525,ZAC0008707,14/08/2017 10:46,COMPLETE,16/08/2017 09:55,01/09/2017 01:46,19/08/2017
ZA-00005526,ZAC0002419,14/08/2017 19:38,COMPLETE,15/08/2017 19:05,22/08/2017 04:06,18/08/2017
ZA-00005527,ZAC0017887,14/08/2017 14:59,COMPLETE,15/08/2017 14:20,21/08/2017 09:27,18/08/2017
ZA-00005528,ZAC0005225,14/08/2017 15:16,COMPLETE,15/08/2017 06:34,20/08/2017 00:38,19/08/2017
ZA-00005529,ZAC0022145,14/08/2017 21:36,COMPLETE,15/08/2017 23:48,16/08/2017 17:02,20/08/2017
ZA-00005530,ZAC0019147,14/08/2017 18:09,RETURNED,15/08/2017 11:42,23/08/2017 19:54,22/08/2017
ZA-00005531,ZAC0018986,14/08/2017 13:50,COMPLETE,15/08/2017 06:01,20/08/2017 06:40,20/08/2017
ZA-00005532,ZAC0000219,15/08/2017 09:58,COMPLETE,15/08/2017 18:10,17/08/2017 03:13,18/08/2017
ZA-00005533,ZAC0021659,15/08/2017 07:33,COMPLETE,17/08/2017 01:20,25/08/2017 01:55,22/08/2017
ZA-00005534,ZAC0002096,15/08/2017 07:07,COMPLETE,15/08/2017 23:59,21/08/2017 03:05,19/08/2017
ZA-00005535,ZAC0010136,15/08/2017 10:10,COMPLETE,17/08/2017 04:36,19/08/2017 16:04,21/08/2017
ZA-00005536,ZAC0003253,15/08/2017 16:27,COMPLETE,17/08/2017 16:13,22/08/2017 18:56,22/08/2017
ZA-00005537,ZAC0023661,15/08/2017 14:18,COMPLETE,16/08/2017 17:57,17/08/2017 20:26,21/08/2017
ZA-00005538,ZAC0012058,15/08/2017 10:07,COMPLETE,16/08/2017 04:24,20/08/2017 21:48,21/08/2017
ZA-00005539,ZAC0014045,15/08/2017 06:15,COMPLETE,18/08/2017 09:53,27/08/2017 08:18,25/08/2017
ZA-00005540,ZAC0019308,15/08/2017 18:55,COMPLETE,17/08/2017 09:36,22/08/2017 22:01,22/08/2017
ZA-00005541,ZAC0010410,15/08/2017 10:04,COMPLETE,18/08/2017 14:34,19/08/2017 21:45,22/08/2017
ZA-00005542,ZAC0022009,15/08/2017 10:16,COMPLETE,17/08/2017 15:19,24/08/2017 10:30,20/08/2017
ZA-00005543,ZAC0009822,15/08/2017 09:49,COMPLETE,19/08/2017 22:05,24/08/2017 22:01,26/08/2017
ZA-00005544,ZAC0006600,15/08/2017 20:19,COMPLETE,17/08/2017 10:52,20/08/2017 10:48,22/08/2017
ZA-00005545,ZAC0012051,15/08/2017 14:44,COMPLETE,18/08/2017 01:43,18/08/2017 13:58,22/08/2017
ZA-00005546,ZAC0018673,15/08/2017 08:17,COMPLETE,18/08/2017 11:27,23/08/2017 18:50,22/08/2017
ZA-00005547,ZAC0000448,15/08/2017 22:37,COMPLETE,17/08/2017 10:14,27/08/2017 03:10,27/08/2017
ZA-00005548,ZAC0008567,15/08/2017 08:14,COMPLETE,16/08/2017 16:16,21/08/2017 17:39,20/08/2017
ZA-00005549,ZAC0000590,15/08/2017 11:14,COMPLETE,18/08/2017 05:59,24/08/2017 23:59,25/08/2017
ZA-00005550,ZAC0017093,15/08/2017 16:04,COMPLETE,18/08/2017 08:52,27/08/2017 06:52,25/08/2017
ZA-00005551,ZAC0014767,15/08/2017 11:31,COMPLETE,17/08/2017 09:39,22/08/2017 13:52,20/08/2017
ZA-00005552,ZAC0008041,15/08/2017 09:20,COMPLETE,16/08/2017 16:55,18/08/2017 19:22,21/08/2017
ZA-00005553,ZAC0017605,15/08/2017 10:51,COMPLETE,15/08/2017 13:13,17/08/2017 02:39,19/08/2017
ZA-00005554,ZAC0000774,15/08/2017 19:17,COMPLETE,20/08/2017 23:14,22/08/2017 05:24,25/08/2017
ZA-00005555,ZAC0012025,15/08/2017 17:16,COMPLETE,16/08/2017 13:20,20/08/2017 01:54,23/08/2017
ZA-00005556,ZAC0019387,15/08/2017 12:47,CANCELLED,,,
ZA-00005557,ZAC0015838,15/08/2017 20:47,COMPLETE,17/08/2017 07:31,19/08/2017 11:46,21/08/2017
ZA-00005558,ZAC0010141,15/08/2017 20:20,COMPLETE,24/08/2017 23:26,26/08/2017 21:10,29/08/2017
ZA-00005559,ZAC0000525,15/08/2017 13:20,COMPLETE,15/08/2017 16:54,21/08/2017 10:30,19/08/2017
ZA-00005560,ZAC0009782,15/08/2017 14:44,RETURNED,17/08/2017 17:49,22/08/2017 09:41,21/08/2017
ZA-00005561,ZAC0009425,15/08/2017 19:31,COMPLETE,17/08/2017 08:30,22/08/2017 11:36,22/08/2017
ZA-00005562,ZAC0009431,15/08/2017 16:40,COMPLETE,17/08/2017 05:41,22/08/2017 12:05,27/08/2017
ZA-00005563,ZAC0022782,15/08/2017 19:26,COMPLETE,18/08/2017 04:40,27/08/2017 12:45,21/08/2017
ZA-00005564,ZAC0011990,15/08/2017 20:38,COMPLETE,19/08/2017 05:12,27/08/2017 11:26,24/08/2017
ZA-00005565,ZAC0008243,15/08/2017 14:10,COMPLETE,17/08/2017 02:11,19/08/2017 00:56,20/08/2017
ZA-00005566,ZAC0019702,15/08/2017 15:20,COMPLETE,19/08/2017 09:55,20/08/2017 06:38,23/08/2017
ZA-00005567,ZAC0023844,16/08/2017 20:57,COMPLETE,18/08/2017 14:51,22/08/2017 11:25,22/08/2017
ZA-00005568,ZAC0009911,16/08/2017 14:42,COMPLETE,18/08/2017 23:25,24/08/2017 17:07,22/08/2017
ZA-00005569,ZAC0016684,16/08/2017 16:41,COMPLETE,19/08/2017 16:02,21/08/2017 04:59,22/08/2017
ZA-00005570,ZAC0010667,16/08/2017 08:39,COMPLETE,18/08/2017 02:48,22/08/2017 17:14,22/08/2017
ZA-00005571,ZAC0002091,16/08/2017 11:47,COMPLETE,22/08/2017 04:34,23/08/2017 05:46,29/08/2017
ZA-00005572,ZAC0002965,16/08/2017 22:15,COMPLETE,17/08/2017 16:22,24/08/2017 07:29,22/08/2017
ZA-00005573,ZAC0020185,16/08/2017 20:51,COMPLETE,18/08/2017 15:33,23/08/2017 09:15,25/08/2017
ZA-00005574,ZAC0007151,16/08/2017 21:42,COMPLETE,18/08/2017 02:04,21/08/2017 04:51,21/08/2017
ZA-00005575,ZAC0012678,16/08/2017 06:01,COMPLETE,16/08/2017 13:58,20/08/2017 02:06,21/08/2017
ZA-00005576,ZAC0014508,16/08/2017 16:35,COMPLETE,19/08/2017 07:39,24/08/2017 01:05,23/08/2017
ZA-00005577,ZAC0016458,16/08/2017 14:48,COMPLETE,18/08/2017 19:05,20/08/2017 04:58,28/08/2017
ZA-00005578,ZAC0022559,16/08/2017 18:26,COMPLETE,19/08/2017 06:01,24/08/2017 10:51,29/08/2017
ZA-00005579,ZAC0014010,16/08/2017 15:36,RETURNED,18/08/2017 04:23,24/08/2017 22:35,22/08/2017
ZA-00005580,ZAC0008729,16/08/2017 09:43,COMPLETE,18/08/2017 15:20,20/08/2017 05:22,21/08/2017
ZA-00005581,ZAC0001225,16/08/2017 19:31,COMPLETE,21/08/2017 01:59,23/08/2017 00:05,28/08/2017
ZA-00005582,ZAC0016697,16/08/2017 07:14,COMPLETE,17/08/2017 08:57,20/08/2017 21:09,20/08/2017
ZA-00005583,ZAC0016758,16/08/2017 15:41,COMPLETE,17/08/2017 12:52,21/08/2017 08:59,22/08/2017
ZA-00005584,ZAC0010203,16/08/2017 10:42,COMPLETE,21/08/2017 14:40,24/08/2017 13:13,25/08/2017
ZA-00005585,ZAC0012847,16/08/2017 19:03,COMPLETE,18/08/2017 05:04,24/08/2017 14:03,21/08/2017
ZA-00005586,ZAC0004635,16/08/2017 09:30,COMPLETE,23/08/2017 06:50,23/08/2017 17:35,26/08/2017
ZA-00005587,ZAC0015620,16/08/2017 06:23,COMPLETE,16/08/2017 14:09,27/08/2017 20:04,19/08/2017
ZA-00005588,ZAC0008015,16/08/2017 09:26,COMPLETE,17/08/2017 12:54,24/08/2017 08:39,20/08/2017
ZA-00005589,ZAC0014800,16/08/2017 19:15,COMPLETE,19/08/2017 17:28,28/08/2017 05:16,22/08/2017
ZA-00005590,ZAC0017862,16/08/2017 19:55,COMPLETE,17/08/2017 16:41,21/08/2017 21:38,24/08/2017
ZA-00005591,ZAC0004720,16/08/2017 17:31,COMPLETE,19/08/2017 14:29,21/08/2017 20:42,24/08/2017
ZA-00005592,ZAC0005389,16/08/2017 09:13,COMPLETE,19/08/2017 23:46,24/08/2017 04:49,24/08/2017
ZA-00005593,ZAC0021739,16/08/2017 22:47,COMPLETE,17/08/2017 22:41,23/08/2017 02:15,21/08/2017
ZA-00005594,ZAC0006268,16/08/2017 17:06,COMPLETE,17/08/2017 11:12,26/08/2017 00:45,20/08/2017
ZA-00005595,ZAC0022208,16/08/2017 12:40,COMPLETE,17/08/2017 12:22,19/08/2017 23:04,21/08/2017
ZA-00005596,ZAC0013966,16/08/2017 10:10,COMPLETE,17/08/2017 12:45,19/08/2017 12:17,24/08/2017
ZA-00005597,ZAC0017978,16/08/2017 12:49,COMPLETE,18/08/2017 17:51,25/08/2017 22:20,22/08/2017
ZA-00005598,ZAC0018879,16/08/2017 15:59,COMPLETE,19/08/2017 22:47,26/08/2017 12:46,24/08/2017
ZA-00005599,ZAC0002146,16/08/2017 13:22,COMPLETE,17/08/2017 22:19,27/08/2017 04:11,22/08/2017
ZA-00005600,ZAC0000520,16/08/2017 08:25,COMPLETE,18/08/2017 03:21,19/08/2017 12:04,21/08/2017
ZA-00005601,ZAC0013320,16/08/2017 09:35,COMPLETE,17/08/2017 02:25,22/08/2017 09:58,21/08/2017
ZA-00005602,ZAC0016957,16/08/2017 13:27,COMPLETE,18/08/2017 06:35,21/08/2017 06:24,28/08/2017
ZA-00005603,ZAC0002462,16/08/2017 22:30,COMPLETE,17/08/2017 22:56,25/08/2017 06:41,24/08/2017
ZA-00005604,ZAC0018036,16/08/2017 14:11,COMPLETE,17/08/2017 21:54,22/08/2017 21:16,21/08/2017
ZA-00005605,ZAC0014630,16/08/2017 06:00,COMPLETE,18/08/2017 18:24,21/08/2017 23:10,23/08/2017
ZA-00005606,ZAC0009834,17/08/2017 17:30,COMPLETE,21/08/2017 00:44,29/08/2017 00:33,26/08/2017
ZA-00005607,ZAC0006039,17/08/2017 06:45,COMPLETE,18/08/2017 14:03,19/08/2017 09:28,25/08/2017
ZA-00005608,ZAC0012130,17/08/2017 12:03,COMPLETE,18/08/2017 11:38,22/08/2017 00:12,21/08/2017
ZA-00005609,ZAC0007802,17/08/2017 10:08,COMPLETE,18/08/2017 15:51,21/08/2017 03:17,22/08/2017
ZA-00005610,ZAC0020263,17/08/2017 12:52,COMPLETE,22/08/2017 23:49,30/08/2017 23:09,26/08/2017
ZA-00005611,ZAC0020643,17/08/2017 10:43,COMPLETE,19/08/2017 05:10,01/09/2017 02:42,29/08/2017
ZA-00005612,ZAC0005608,17/08/2017 20:39,COMPLETE,21/08/2017 08:33,28/08/2017 00:27,28/08/2017
ZA-00005613,ZAC0019073,17/08/2017 12:48,COMPLETE,18/08/2017 11:16,28/08/2017 00:46,22/08/2017
ZA-00005614,ZAC0018534,17/08/2017 15:51,COMPLETE,18/08/2017 13:18,20/08/2017 18:29,23/08/2017
ZA-00005615,ZAC0022698,17/08/2017 06:52,COMPLETE,20/08/2017 05:49,01/09/2017 08:16,25/08/2017
ZA-00005616,ZAC0022885,17/08/2017 16:59,COMPLETE,18/08/2017 11:43,22/08/2017 12:24,25/08/2017
ZA-00005617,ZAC0021868,17/08/2017 13:32,COMPLETE,20/08/2017 18:47,26/08/2017 20:28,25/08/2017
ZA-00005618,ZAC0020284,17/08/2017 15:58,COMPLETE,19/08/2017 05:10,21/08/2017 10:52,29/08/2017
ZA-00005619,ZAC0012158,17/08/2017 21:46,COMPLETE,19/08/2017 23:44,27/08/2017 09:15,23/08/2017
ZA-00005620,ZAC0015985,17/08/2017 18:26,COMPLETE,20/08/2017 04:27,22/08/2017 11:07,25/08/2017
ZA-00005621,ZAC0011578,17/08/2017 09:57,RETURNED,20/08/2017 15:48,22/08/2017 08:13,23/08/2017
